age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,treat,id
33,16,0,0,1,0,41144.6015625,42967.7421875,41080.80078125,0,0,0,1605
30,16,0,0,1,0,41144.6015625,42967.7421875,47287.25,0,0,0,1606
51,16,0,0,1,0,41144.6015625,44758.06640625,48764.9765625,0,0,0,1607
36,12,1,0,1,0,41732.3828125,37596.7734375,31032.2578125,0,0,0,1608
33,13,0,0,1,0,41732.3828125,47264.515625,51073.1875,0,0,0,1609
50,17,0,0,1,0,42124.234375,0,70930.875,0,1,0,1610
47,16,0,0,1,0,42124.234375,41177.41796875,44331.796875,0,0,0,1611
36,14,0,0,1,0,42124.234375,42072.58203125,41376.34375,0,0,0,1612
48,12,0,0,1,0,42124.234375,42967.7421875,36943.1640625,0,0,0,1613
48,12,0,0,1,0,42124.234375,42967.7421875,36943.1640625,0,0,0,1614
48,17,0,0,1,0,42294.69140625,41177.41796875,41376.34375,0,0,0,1615
37,17,0,0,1,0,42712.015625,43862.90234375,31032.2578125,0,0,0,1616
50,17,0,0,1,0,42907.94140625,44758.06640625,39898.6171875,0,0,0,1617
34,16,0,0,1,0,43103.87109375,21304.83984375,20688.171875,0,0,0,1618
30,12,1,0,1,0,43103.87109375,21483.87109375,26599.078125,0,0,0,1619
28,16,0,0,1,0,43103.87109375,32225.806640625,38420.890625,0,0,0,1620
37,12,0,0,0,0,43103.87109375,32225.806640625,32509.984375,0,0,0,1621
46,12,0,0,1,0,43103.87109375,35806.453125,31032.2578125,0,0,0,1622
32,12,0,1,1,0,43103.87109375,37596.7734375,38420.890625,0,0,0,1623
29,12,0,0,0,0,43103.87109375,37596.7734375,50242.703125,0,0,0,1624
40,16,0,0,1,0,43103.87109375,39387.09765625,45809.5234375,0,0,0,1625
44,15,0,0,1,0,43103.87109375,39387.09765625,51232.78125,0,0,0,1626
38,12,0,0,1,0,43103.87109375,41177.41796875,36943.1640625,0,0,0,1627
51,12,0,0,1,0,43103.87109375,41356.453125,7388.6328125,0,0,0,1628
33,17,0,0,1,0,43103.87109375,43236.2890625,40415.8203125,0,0,0,1629
31,16,0,0,0,0,43103.87109375,44364.1953125,54675.8828125,0,0,0,1630
43,17,0,0,1,0,43103.87109375,44758.06640625,41376.34375,0,0,0,1631
45,16,0,0,1,0,43103.87109375,48338.7109375,59109.0625,0,0,0,1632
33,17,0,0,1,0,43566.2578125,42967.7421875,40785.25390625,0,0,0,1633
25,12,0,0,1,0,43691.6484375,30435.484375,33987.7109375,0,0,0,1634
51,12,0,0,1,0,44083.50390625,41177.41796875,48764.9765625,0,0,0,1635
41,17,0,0,1,0,44083.50390625,43862.90234375,66497.6953125,0,0,0,1636
42,12,0,0,1,0,44475.35546875,47232.2890625,70930.875,0,0,0,1637
37,13,0,0,1,0,45063.13671875,35806.453125,27337.94140625,0,0,0,1638
29,17,0,0,1,0,45063.13671875,35806.453125,0,0,0,0,1639
37,15,0,1,1,0,45063.13671875,39387.09765625,45809.5234375,0,0,0,1640
46,16,0,0,1,0,45063.13671875,46011.2890625,42854.0703125,0,0,0,1641
40,12,0,0,1,0,45063.13671875,48338.7109375,44331.796875,0,0,0,1642
46,17,0,0,1,0,45063.13671875,57290.32421875,36943.1640625,0,0,0,1643
47,12,0,0,1,0,45063.13671875,62661.2890625,0,0,0,0,1644
34,13,0,0,1,0,45846.84375,42072.58203125,41376.34375,0,0,0,1645
52,17,0,0,1,0,46042.76953125,59080.64453125,70930.875,0,0,0,1646
52,17,0,0,1,0,46042.76953125,59080.64453125,70930.875,0,0,0,1647
50,12,0,0,1,0,47022.40234375,44758.06640625,8866.359375,0,0,0,1648
49,17,0,0,1,0,47022.40234375,46548.38671875,42854.0703125,0,0,0,1649
49,17,0,0,1,0,47022.40234375,48338.7109375,44331.796875,0,0,0,1650
49,17,0,0,1,0,47022.40234375,48338.7109375,44331.796875,0,0,0,1651
53,12,0,0,1,0,47649.3671875,47894.7109375,50242.703125,0,0,0,1652
33,13,0,0,1,0,48981.671875,32225.806640625,0,0,0,0,1653
54,15,0,0,1,0,48981.671875,35806.453125,88663.59375,0,0,0,1654
54,15,0,0,1,0,48981.671875,35806.453125,88663.59375,0,0,0,1655
44,17,0,0,1,0,48981.671875,42967.7421875,39898.6171875,0,0,0,1656
37,17,0,0,1,0,48981.671875,44758.06640625,44331.796875,0,0,0,1657
55,16,0,0,1,0,48981.671875,46548.38671875,47878.33984375,0,0,0,1658
55,16,0,0,1,0,48981.671875,46548.38671875,47878.33984375,0,0,0,1659
37,17,0,0,1,0,48981.671875,46548.38671875,49503.83984375,0,0,0,1660
44,14,0,0,1,0,48981.671875,48338.7109375,50242.703125,0,0,0,1661
41,13,0,0,1,0,48981.671875,48338.7109375,38420.890625,0,0,0,1662
39,17,0,0,1,0,48981.671875,48338.7109375,51720.4296875,0,0,0,1663
48,16,0,0,1,0,48981.671875,50129.03125,48764.9765625,0,0,0,1664
39,17,0,0,1,0,48981.671875,50129.03125,44331.796875,0,0,0,1665
45,12,0,0,1,0,48981.671875,50487.09765625,46548.38671875,0,0,0,1666
26,16,0,0,1,0,48981.671875,53709.67578125,45809.5234375,0,0,0,1667
34,16,0,0,1,0,48981.671875,62661.2890625,54675.8828125,0,0,0,1668
47,16,0,0,1,0,48981.671875,62741.85546875,65019.96875,0,0,0,1669
55,16,0,0,1,0,48981.671875,71612.90625,35110.78125,0,0,0,1670
37,16,0,0,1,0,49961.3046875,41177.41796875,39898.6171875,0,0,0,1671
43,17,0,0,1,0,49961.3046875,48338.7109375,51424.88671875,0,0,0,1672
43,16,0,0,1,0,49961.3046875,50129.03125,52969.109375,0,0,0,1673
33,17,0,0,1,0,50940.9375,39387.09765625,46105.0703125,0,0,0,1674
29,17,1,0,1,0,50940.9375,41177.41796875,39603.0703125,0,0,0,1675
36,14,0,0,1,0,50940.9375,42967.7421875,44331.796875,0,0,0,1676
37,17,0,0,1,0,50940.9375,44758.06640625,50242.703125,0,0,0,1677
44,12,0,0,1,0,50940.9375,44758.06640625,41376.34375,0,0,0,1678
42,17,0,0,0,0,50940.9375,50129.03125,48764.9765625,0,0,0,1679
47,16,0,0,1,0,50940.9375,53709.67578125,54675.8828125,0,0,0,1680
38,13,0,0,1,0,50940.9375,73403.2265625,25121.3515625,0,0,0,1681
28,16,0,0,1,0,51920.5703125,48875.8046875,56153.609375,0,0,0,1682
44,17,0,0,1,0,51920.5703125,56753.2265625,53198.15625,0,0,0,1683
32,16,0,0,1,0,52900.203125,48338.7109375,0,0,0,0,1684
47,17,0,0,1,0,52900.203125,49233.87109375,54675.8828125,0,0,0,1685
28,16,0,0,1,0,52900.203125,59080.64453125,36943.1640625,0,0,0,1686
45,15,0,0,1,0,53879.8359375,51919.35546875,45809.5234375,0,0,0,1687
52,16,0,0,1,0,53879.8359375,53709.67578125,63837.7890625,0,0,0,1688
32,12,0,0,1,0,54859.46875,39387.09765625,40878.3515625,0,0,0,1689
33,17,0,0,1,0,54859.46875,46548.38671875,76841.78125,0,0,0,1690
41,17,0,0,1,0,54859.46875,52993.546875,50242.703125,0,0,0,1691
42,16,0,0,1,0,54859.46875,53709.67578125,53641.4765625,0,0,0,1692
48,16,0,0,1,0,54859.46875,53709.67578125,73886.328125,0,0,0,1693
48,16,0,0,1,0,54859.46875,53709.67578125,73886.328125,0,0,0,1694
46,12,0,0,1,0,56818.73828125,48338.7109375,73886.328125,0,0,0,1695
48,14,0,0,1,0,56818.73828125,57290.32421875,57631.3359375,0,0,0,1696
47,14,0,0,1,0,58778.00390625,26854.83984375,32509.984375,0,0,0,1697
36,17,0,0,1,0,58778.00390625,46548.38671875,56153.609375,0,0,0,1698
38,16,0,0,1,0,58778.00390625,50129.03125,38420.890625,0,0,0,1699
48,17,1,0,1,0,58778.00390625,51842.37109375,59109.0625,0,0,0,1700
44,17,0,0,1,0,58778.00390625,53709.67578125,53198.15625,0,0,0,1701
38,16,0,0,1,0,58778.00390625,53709.67578125,41376.34375,0,0,0,1702
39,14,0,0,1,0,58778.00390625,57290.32421875,74625.1953125,0,0,0,1703
41,17,0,0,1,0,59385.37890625,59438.7109375,82752.6875,0,0,0,1704
47,16,0,0,1,0,60737.26953125,60870.96875,78319.5078125,0,0,0,1705
47,16,0,0,1,0,60737.26953125,60870.96875,78319.5078125,0,0,0,1706
46,16,0,0,1,0,62696.5390625,57290.32421875,63542.2421875,0,0,0,1707
30,13,0,0,1,0,62696.5390625,75193.546875,70930.875,0,0,0,1708
52,17,0,0,1,0,63676.171875,60870.96875,59109.0625,0,0,0,1709
40,16,0,0,1,0,66615.0703125,57290.32421875,66497.6953125,0,0,0,1710
51,12,0,0,0,0,67594.703125,62661.2890625,71669.7421875,0,0,0,1711
47,17,0,0,1,0,68574.3359375,38670.96875,0,0,0,0,1712
53,16,0,0,1,0,68574.3359375,39387.09765625,67236.5625,0,0,0,1713
48,16,0,0,1,0,68574.3359375,59080.64453125,62064.515625,0,0,0,1714
28,15,0,0,1,0,68574.3359375,62661.2890625,66497.6953125,0,0,0,1715
42,17,0,0,1,0,68574.3359375,64451.61328125,62064.515625,0,0,0,1716
47,16,0,0,1,0,68574.3359375,71612.90625,73886.328125,0,0,0,1717
50,14,0,0,1,0,70533.6015625,29540.322265625,51720.4296875,0,0,0,1718
49,12,0,0,1,0,72492.875,71433.8671875,0,0,0,0,1719
48,15,0,0,1,0,73472.5078125,71612.90625,85708.140625,0,0,0,1720
51,17,0,0,1,0,74452.140625,0,0,0,1,0,1721
32,17,0,0,1,0,76411.40625,64451.61328125,99007.6796875,0,0,0,1722
47,16,0,0,1,0,78370.671875,78774.1953125,97677.7265625,0,0,0,1723
37,17,0,0,1,0,82289.203125,85040.3203125,110829.4921875,0,0,0,1724
55,17,0,0,1,0,88167.0078125,98467.7421875,88663.59375,0,0,0,1725
49,16,0,0,1,0,94044.8046875,98467.7421875,73886.328125,0,0,0,1726
50,16,0,0,1,0,97963.34375,34016.12890625,33987.7109375,0,0,0,1727
28,16,0,0,1,0,97963.34375,89516.1328125,70930.875,0,0,0,1728
42,16,0,0,1,0,103841.140625,93096.7734375,100485.40625,0,0,0,1729
45,12,0,0,1,0,137148.6875,156653.234375,88663.59375,0,0,0,1730
54,3,1,0,0,1,0,0,221.65899658203125,1,1,0,1731
54,3,1,0,1,1,0,0,0,1,1,0,1732
54,3,1,0,1,1,0,0,0,1,1,0,1733
54,3,1,0,1,1,0,0,0,1,1,0,1734
53,4,1,0,0,1,0,0,0,1,1,0,1735
51,4,1,0,1,1,0,0,0,1,1,0,1736
51,5,1,0,0,1,0,0,0,1,1,0,1737
46,6,1,0,1,1,0,0,0,1,1,0,1738
53,6,0,0,1,1,0,0,0,1,1,0,1739
41,6,1,0,1,1,0,0,0,1,1,0,1740
45,7,1,0,1,1,0,0,11821.8134765625,1,1,0,1741
53,7,0,1,0,1,0,0,0,1,1,0,1742
47,8,0,0,0,1,0,0,0,1,1,0,1743
55,8,1,0,1,1,0,0,0,1,1,0,1744
55,8,0,0,1,1,0,0,0,1,1,0,1745
53,8,1,0,1,1,0,0,0,1,1,0,1746
41,8,0,0,1,1,0,0,0,1,1,0,1747
45,8,0,0,1,1,0,0,0,1,1,0,1748
45,9,1,0,1,1,0,0,0,1,1,0,1749
46,9,0,1,1,1,0,0,0,1,1,0,1750
48,9,0,0,1,1,0,0,0,1,1,0,1751
46,9,0,1,1,1,0,0,0,1,1,0,1752
45,9,1,0,1,1,0,0,0,1,1,0,1753
54,9,0,0,1,1,0,0,0,1,1,0,1754
23,9,1,0,0,1,0,0,218.7035369873047,1,1,0,1755
40,10,0,1,1,1,0,0,0,1,1,0,1756
54,10,1,0,1,1,0,0,0,1,1,0,1757
54,10,1,0,1,1,0,0,0,1,1,0,1758
25,11,1,0,0,1,0,0,3694.31640625,1,1,0,1759
41,11,0,0,1,1,0,0,14481.7197265625,1,1,0,1760
23,11,1,0,0,1,0,0,0,1,1,0,1761
23,11,1,0,0,1,0,0,0,1,1,0,1762
52,8,0,0,1,1,0,0,0,1,1,0,1763
45,9,0,0,1,1,0,0,0,1,1,0,1764
40,8,0,0,1,1,0,0,0,1,1,0,1765
37,10,0,0,1,1,0,0,0,1,1,0,1766
48,11,0,0,1,1,0,0,11821.8134765625,1,1,0,1767
36,9,0,0,1,1,0,0,0,1,1,0,1768
40,7,0,0,1,1,0,0,8866.359375,1,1,0,1769
40,7,0,0,1,1,0,0,8866.359375,1,1,0,1770
38,11,0,0,1,1,0,0,0,1,1,0,1771
53,7,0,0,1,1,0,0,0,1,1,0,1772
52,10,1,0,1,1,0,0,0,1,1,0,1773
52,7,0,0,1,1,0,0,0,1,1,0,1774
43,9,1,0,1,1,0,0,0,1,1,0,1775
54,4,1,0,1,1,0,0,0,1,1,0,1776
46,6,0,0,1,1,0,0,0,1,1,0,1777
40,8,0,0,1,1,0,0,0,1,1,0,1778
53,8,0,0,1,1,0,0,0,1,1,0,1779
50,11,0,0,1,1,0,0,10344.0859375,1,1,0,1780
33,11,0,0,1,1,0,0,0,1,1,0,1781
33,11,0,0,1,1,0,0,0,1,1,0,1782
52,8,0,0,1,1,0,0,0,1,1,0,1783
49,4,1,0,1,1,0,0,0,1,1,0,1784
50,8,0,0,1,1,0,0,0,1,1,0,1785
41,8,0,0,1,1,0,0,7093.08740234375,1,1,0,1786
53,9,0,0,1,1,0,0,0,1,1,0,1787
48,11,0,0,0,1,0,0,0,1,1,0,1788
31,9,0,0,1,1,0,0,0,1,1,0,1789
42,8,0,0,1,1,0,0,0,1,1,0,1790
54,10,0,0,1,1,0,0,0,1,1,0,1791
50,10,0,0,1,1,0,0,0,1,1,0,1792
48,6,0,1,1,1,0,0,0,1,1,0,1793
22,9,0,0,1,1,0,0,16846.08203125,1,1,0,1794
41,8,0,0,1,1,0,0,0,1,1,0,1795
41,8,0,0,1,1,0,0,0,1,1,0,1796
45,9,0,0,1,1,0,313.30645751953125,4063.748046875,1,0,0,1797
21,8,1,0,0,1,0,895.16131591796875,2305.25341796875,1,0,0,1798
46,8,0,0,1,1,0,8951.61328125,0,1,0,0,1799
46,8,0,0,1,1,0,8951.61328125,0,1,0,0,1800
21,11,1,0,0,1,0,9846.7744140625,5615.36083984375,1,0,0,1801
53,8,0,0,1,1,0,14322.5810546875,0,1,0,0,1802
53,6,0,0,1,1,0,17187.09765625,45809.5234375,1,0,0,1803
34,11,0,0,1,1,0,19693.548828125,14777.265625,1,0,0,1804
49,9,0,0,1,1,0,21483.87109375,69453.1484375,1,0,0,1805
28,11,0,0,1,1,0,62661.2890625,118218.1328125,1,0,0,1806
43,3,1,0,1,1,17.63340187072754,0,0,0,1,0,1807
52,6,1,0,1,1,235.1120147705078,1246.064453125,1477.7265625,0,0,0,1808
54,8,0,0,1,1,293.8900146484375,537.09674072265625,295.5453186035156,0,0,0,1809
52,7,1,0,0,1,293.8900146484375,5012.9033203125,0,0,0,0,1810
29,11,1,0,1,1,783.70672607421875,0,23643.625,0,1,0,1811
37,9,0,0,0,1,940.44805908203125,3544.838623046875,1152.626708984375,0,0,0,1812
38,2,0,0,0,1,1077.5966796875,6266.12890625,2955.453125,0,0,0,1813
20,10,0,0,0,1,1381.2830810546875,3523.354736328125,9309.677734375,0,0,0,1814
31,6,1,0,0,1,1410.672119140625,555,16059.931640625,0,0,0,1815
23,10,1,0,0,1,1469.4500732421875,5370.9677734375,0,0,0,0,1816
19,11,1,0,0,1,1567.4134521484375,0,0,0,1,0,1817
20,11,0,0,1,1,1567.4134521484375,3222.58056640625,2955.453125,0,0,0,1818
35,9,1,0,0,1,1567.4134521484375,5370.9677734375,5910.90625,0,0,0,1819
21,10,1,0,0,1,1567.4134521484375,8145.9677734375,8275.2685546875,0,0,0,1820
41,8,1,0,1,1,1716.3177490234375,8378.7099609375,7388.6328125,0,0,0,1821
41,8,1,0,1,1,1716.3177490234375,8378.7099609375,7388.6328125,0,0,0,1822
42,8,0,0,1,1,1763.340087890625,0,8866.359375,0,1,0,1823
42,8,0,0,1,1,1763.340087890625,0,8866.359375,0,1,0,1824
20,8,1,0,0,1,1880.8961181640625,3652.258056640625,1018.1536254882812,0,0,0,1825
30,9,1,0,0,1,1959.266845703125,162.9193572998047,16809.140625,0,0,0,1826
29,10,1,0,0,1,2037.637451171875,2685.48388671875,0,0,0,0,1827
22,11,1,0,0,1,2351.1201171875,0,879.247314453125,0,1,0,1828
25,10,1,0,0,1,2838.9775390625,5370.9677734375,11437.603515625,0,0,0,1829
20,8,1,0,0,1,2938.900146484375,1838.6612548828125,1226.5130615234375,0,0,0,1830
55,7,0,0,0,1,2938.900146484375,8342.9033203125,0,0,0,0,1831
20,10,0,0,0,1,2938.900146484375,8951.61328125,10344.0859375,0,0,0,1832
40,4,1,0,0,1,2962.411376953125,1933.54833984375,1034.4085693359375,0,0,0,1833
52,0,0,0,1,1,3134.826904296875,0,295.5453186035156,0,1,0,1834
22,9,1,0,0,1,3134.826904296875,4345.11279296875,13299.5390625,0,0,0,1835
24,10,1,0,0,1,3152.460205078125,3902.9033203125,7447.74169921875,0,0,0,1836
19,11,0,0,0,1,3221.03466796875,12532.2578125,14777.265625,0,0,0,1837
51,7,0,0,1,1,3291.568115234375,8951.61328125,0,0,0,0,1838
19,6,1,0,0,1,3526.68017578125,0,0,0,1,0,1839
50,10,1,0,1,1,3526.68017578125,0,0,0,1,0,1840
23,11,0,1,0,1,3526.68017578125,2685.48388671875,8127.49609375,0,0,0,1841
38,3,1,0,1,1,3722.60693359375,5729.0322265625,17732.71875,0,0,0,1842
38,3,1,0,1,1,3722.60693359375,5729.0322265625,17732.71875,0,0,0,1843
20,11,0,0,0,1,3844.08154296875,9846.7744140625,13299.5390625,0,0,0,1844
43,10,1,0,1,1,3918.53369140625,2148.38720703125,0,0,0,0,1845
30,6,1,0,1,1,3918.53369140625,3401.61279296875,4433.1796875,0,0,0,1846
35,10,1,0,1,1,3918.53369140625,3795.48388671875,7802.396484375,0,0,0,1847
35,10,1,0,1,1,3918.53369140625,3795.48388671875,7802.396484375,0,0,0,1848
35,10,1,0,1,1,3918.53369140625,3795.48388671875,7802.396484375,0,0,0,1849
40,10,0,0,1,1,3918.53369140625,4833.87109375,7248.2490234375,0,0,0,1850
44,11,1,0,1,1,3918.53369140625,5370.9677734375,2955.453125,0,0,0,1851
23,10,1,0,0,1,3918.53369140625,7161.29052734375,6649.76953125,0,0,0,1852
41,8,1,0,1,1,3918.53369140625,11171.61328125,5910.90625,0,0,0,1853
39,5,1,0,1,1,4051.763671875,13427.4189453125,14629.4931640625,0,0,0,1854
39,5,1,0,1,1,4051.763671875,13427.4189453125,14629.4931640625,0,0,0,1855
39,5,1,0,1,1,4051.763671875,13427.4189453125,14629.4931640625,0,0,0,1856
25,11,1,0,0,1,4055.682373046875,11637.0966796875,0,0,0,0,1857
19,11,0,0,0,1,4114.46044921875,4654.8388671875,8570.814453125,0,0,0,1858
23,6,0,0,1,1,4114.46044921875,7161.29052734375,8127.49609375,0,0,0,1859
38,9,1,0,1,1,4228.09765625,7941.87109375,11245.4990234375,0,0,0,1860
50,9,1,0,1,1,4333.8984375,7469.2255859375,6383.77880859375,0,0,0,1861
18,11,0,0,0,1,4351.53173828125,32270.564453125,2364.362548828125,0,0,0,1862
22,11,1,0,1,1,4449.4951171875,6187.35498046875,14570.3837890625,0,0,0,1863
19,10,1,0,0,1,4702.240234375,3437.41943359375,2364.362548828125,0,0,0,1864
25,10,1,0,1,1,4702.240234375,4282.45166015625,4947.4287109375,0,0,0,1865
47,6,1,0,1,1,4702.240234375,4296.7744140625,13481.2998046875,0,0,0,1866
47,4,0,0,1,1,4702.240234375,8593.548828125,24641.091796875,0,0,0,1867
51,7,0,0,1,1,4702.240234375,8951.61328125,11082.94921875,0,0,0,1868
19,9,0,0,1,1,4858.98193359375,6087.0966796875,10639.630859375,0,0,0,1869
24,8,1,0,1,1,4898.1669921875,5370.9677734375,8127.49609375,0,0,0,1870
19,10,0,0,0,1,5094.09375,4296.7744140625,14777.265625,0,0,0,1871
44,11,1,0,0,1,5172.46435546875,6266.12890625,0,0,0,0,1872
52,8,0,0,1,1,5290.0205078125,0,6797.5419921875,0,1,0,1873
20,9,0,0,1,1,5387.98388671875,8951.61328125,13299.5390625,0,0,0,1874
24,11,1,0,1,1,5427.1689453125,0,1329.953857421875,0,1,0,1875
19,11,1,0,1,1,5485.94677734375,7590.9677734375,11348.9404296875,0,0,0,1876
22,11,1,0,0,1,5485.94677734375,13427.4189453125,8866.359375,0,0,0,1877
30,6,1,0,1,1,5681.87353515625,0,0,0,1,0,1878
50,10,1,0,1,1,5681.87353515625,0,0,0,1,0,1879
20,8,0,0,0,1,5681.87353515625,3584.225830078125,7240.8603515625,0,0,0,1880
26,8,1,0,1,1,5681.87353515625,4296.7744140625,7093.08740234375,0,0,0,1881
46,6,1,0,0,1,5838.615234375,9678.484375,7873.3271484375,0,0,0,1882
38,10,1,0,1,1,5877.80029296875,0,0,0,1,0,1883
25,8,0,0,1,1,5877.80029296875,0,8866.359375,0,1,0,1884
24,9,1,0,0,1,5877.80029296875,5370.9677734375,13299.5390625,0,0,0,1885
55,3,1,0,1,1,5877.80029296875,5370.9677734375,4137.63427734375,0,0,0,1886
40,5,1,0,1,1,5877.80029296875,5370.9677734375,22165.8984375,0,0,0,1887
25,9,1,0,1,1,5877.80029296875,6266.12890625,12560.67578125,0,0,0,1888
43,7,1,0,1,1,5877.80029296875,6815.75830078125,295.5453186035156,0,0,0,1889
18,11,1,0,0,1,5877.80029296875,6932.12890625,9457.4501953125,0,0,0,1890
28,7,1,0,1,1,5877.80029296875,8142.38720703125,1477.7265625,0,0,0,1891
52,4,1,0,1,1,5877.80029296875,11637.0966796875,22165.8984375,0,0,0,1892
22,8,1,0,1,1,5877.80029296875,12030.9677734375,857.0814208984375,0,0,0,1893
34,7,1,0,1,1,5877.80029296875,12532.2578125,14777.265625,0,0,0,1894
25,9,0,0,0,1,5877.80029296875,13427.4189453125,12117.3583984375,0,0,0,1895
43,10,0,0,1,1,5877.80029296875,17903.2265625,20688.171875,0,0,0,1896
31,9,1,0,1,1,6024.74560546875,5621.61279296875,10196.3134765625,0,0,0,1897
27,8,1,0,0,1,6269.65380859375,6624.193359375,7388.6328125,0,0,0,1898
22,11,0,0,1,1,6442.0693359375,5818.54833984375,2216.58984375,0,0,0,1899
32,11,1,0,1,1,6524.3583984375,0,930.96771240234375,0,1,0,1900
49,5,1,0,0,1,6583.13671875,5729.0322265625,12560.67578125,0,0,0,1901
55,8,0,0,1,1,6661.50732421875,3820.54833984375,4255.8525390625,0,0,0,1902
20,11,0,0,1,1,6661.50732421875,5370.9677734375,1182.1812744140625,0,0,0,1903
33,8,1,0,1,1,6661.50732421875,8579.2255859375,9169.29296875,0,0,0,1904
22,11,0,0,1,1,6802.57421875,1790.3226318359375,7388.6328125,0,0,0,1905
26,8,1,0,1,1,6857.43359375,3580.645263671875,1994.930908203125,0,0,0,1906
20,10,1,0,1,1,6857.43359375,6831.87109375,9457.4501953125,0,0,0,1907
45,2,0,1,1,1,6857.43359375,7161.29052734375,4433.1796875,0,0,0,1908
45,8,1,0,1,1,6857.43359375,9537.048828125,9408.685546875,0,0,0,1909
33,11,1,0,1,1,6857.43359375,11637.0966796875,0,0,0,0,1910
41,3,1,0,1,1,6990.6640625,3222.58056640625,9497.3486328125,0,0,0,1911
25,7,1,0,1,1,7131.73095703125,10741.9345703125,8866.359375,0,0,0,1912
35,11,1,0,1,1,7335.4951171875,8557.7421875,7388.6328125,0,0,0,1913
35,11,1,0,1,1,7335.4951171875,8557.7421875,7388.6328125,0,0,0,1914
29,10,0,0,1,1,7347.25048828125,0,0,0,1,0,1915
41,4,1,0,0,1,7494.1953125,5370.9677734375,5910.90625,0,0,0,1916
36,6,1,0,0,1,7494.1953125,7447.74169921875,4433.1796875,0,0,0,1917
52,5,1,0,1,1,7523.58447265625,4296.7744140625,2216.58984375,0,0,0,1918
52,5,1,0,1,1,7523.58447265625,4296.7744140625,2216.58984375,0,0,0,1919
41,10,0,1,1,1,7562.77001953125,9134.2255859375,11821.8134765625,0,0,0,1920
29,10,1,0,1,1,7641.140625,8122.693359375,5910.90625,0,0,0,1921
42,10,1,0,0,1,7837.0673828125,1718.709716796875,0,0,0,0,1922
22,11,1,0,1,1,7837.0673828125,5012.9033203125,3694.31640625,0,0,0,1923
27,11,1,0,1,1,7837.0673828125,5370.9677734375,7388.6328125,0,0,0,1924
42,5,1,0,1,1,7837.0673828125,7161.29052734375,14777.265625,0,0,0,1925
42,5,1,0,1,1,7837.0673828125,7161.29052734375,14777.265625,0,0,0,1926
49,5,0,0,1,1,7837.0673828125,8056.45166015625,11821.8134765625,0,0,0,1927
28,9,1,0,1,1,7837.0673828125,8235.484375,8718.5869140625,0,0,0,1928
45,9,1,0,1,1,7837.0673828125,8951.61328125,8866.359375,0,0,0,1929
45,6,1,0,1,1,7837.0673828125,8951.61328125,9605.22265625,0,0,0,1930
39,8,0,0,1,1,7837.0673828125,9846.7744140625,0,0,0,0,1931
34,9,1,0,1,1,7837.0673828125,11211,12037.560546875,0,0,0,1932
22,11,0,0,1,1,7837.0673828125,13964.515625,15072.810546875,0,0,0,1933
32,10,0,0,1,1,7837.0673828125,16112.9033203125,11082.94921875,0,0,0,1934
49,5,1,0,1,1,7944.82666015625,7698.38720703125,11993.228515625,0,0,0,1935
27,7,1,0,1,1,7954.623046875,7161.29052734375,5910.90625,0,0,0,1936
21,11,1,0,1,1,8032.994140625,4848.193359375,8570.814453125,0,0,0,1937
40,11,0,0,1,1,8072.17919921875,0,1477.7265625,0,1,0,1938
26,8,0,0,1,1,8150.5498046875,7447.74169921875,9900.767578125,0,0,0,1939
33,10,0,0,1,1,8272.0244140625,2619.241943359375,0,0,0,0,1940
54,6,1,0,1,1,8354.3134765625,0,0,0,1,0,1941
40,9,1,0,1,1,8424.84765625,6572.2744140625,8866.359375,0,0,0,1942
27,8,0,0,1,1,8424.84765625,7698.38720703125,15072.810546875,0,0,0,1943
41,5,1,0,1,1,8424.84765625,10741.9345703125,8689.0322265625,0,0,0,1944
29,10,1,0,1,1,8464.0322265625,8325,23643.625,0,0,0,1945
29,10,1,0,1,1,8659.958984375,10892.3232421875,51.720428466796875,0,0,0,1946
26,10,1,0,1,1,8816.7001953125,0,7388.6328125,0,1,0,1947
25,10,0,1,1,1,8816.7001953125,8056.45166015625,13299.5390625,0,0,0,1948
40,8,1,0,1,1,8816.7001953125,8056.45166015625,7184.70654296875,0,0,0,1949
40,7,1,0,1,1,8816.7001953125,8951.61328125,11821.8134765625,0,0,0,1950
49,7,1,0,0,1,8816.7001953125,11270.0810546875,8969.80078125,0,0,0,1951
46,9,0,0,1,1,8816.7001953125,14322.5810546875,13299.5390625,0,0,0,1952
50,8,1,0,1,1,8985.197265625,9846.7744140625,9102.7958984375,0,0,0,1953
24,8,1,0,1,1,9008.708984375,13033.5478515625,16254.9921875,0,0,0,1954
23,9,0,0,1,1,9012.626953125,0,14777.265625,0,1,0,1955
24,10,1,0,1,1,9012.626953125,6624.193359375,8955.0234375,0,0,0,1956
20,10,0,1,1,1,9208.5537109375,8951.61328125,16254.9921875,0,0,0,1957
30,11,1,0,1,1,9228.146484375,8808.38671875,17881.96875,0,0,0,1958
47,4,0,0,1,1,9355.4990234375,20884.11328125,20512.322265625,0,0,0,1959
26,10,1,0,1,1,9404.48046875,4923.38720703125,17732.71875,0,0,0,1960
50,5,1,0,1,1,9404.48046875,10136.8056640625,9266.8232421875,0,0,0,1961
49,11,0,0,1,1,9404.48046875,11637.0966796875,9457.4501953125,0,0,0,1962
27,10,0,0,1,1,9404.48046875,11812.5478515625,11821.8134765625,0,0,0,1963
28,8,0,0,1,1,9404.48046875,14322.5810546875,12560.67578125,0,0,0,1964
